,GeoFips,GeoName_x,per_capita_income,GeoName_y,population
2773,48451,"Tom Green, TX",52947,"Tom Green, TX",120010
2774,48453,"Travis, TX",74032,"Travis, TX",1300503
2775,48455,"Trinity, TX",39206,"Trinity, TX",14883
2776,48457,"Tyler, TX",36694,"Tyler, TX",21591
2777,48459,"Upshur, TX",39674,"Upshur, TX",42166
2778,48461,"Upton, TX",50428,"Upton, TX",3623
2779,48463,"Uvalde, TX",45255,"Uvalde, TX",26742
2780,48465,"Val Verde, TX",41079,"Val Verde, TX",49028
2781,48467,"Van Zandt, TX",42656,"Van Zandt, TX",57533
2782,48469,"Victoria, TX",53881,"Victoria, TX",91936
2783,48471,"Walker, TX",32334,"Walker, TX",72164
2784,48473,"Waller, TX",44779,"Waller, TX",57452
2785,48475,"Ward, TX",48109,"Ward, TX",12097
2786,48477,"Washington, TX",58426,"Washington, TX",35771
2787,48479,"Webb, TX",35626,"Webb, TX",277681
2788,48481,"Wharton, TX",48384,"Wharton, TX",41685
2789,48483,"Wheeler, TX",48691,"Wheeler, TX",4946
2790,48485,"Wichita, TX",46322,"Wichita, TX",133205
2791,48487,"Wilbarger, TX",49537,"Wilbarger, TX",12552
2792,48489,"Willacy, TX",31710,"Willacy, TX",21161
2793,48491,"Williamson, TX",56693,"Williamson, TX",617855
2794,48493,"Wilson, TX",49745,"Wilson, TX",52023
2795,48495,"Winkler, TX",62259,"Winkler, TX",7887
2796,48497,"Wise, TX",48435,"Wise, TX",71084
2797,48499,"Wood, TX",42978,"Wood, TX",46291
2798,48501,"Yoakum, TX",44395,"Yoakum, TX",8702
2799,48503,"Young, TX",53227,"Young, TX",17904
2800,48505,"Zapata, TX",28981,"Zapata, TX",14172
2801,48507,"Zavala, TX",33303,"Zavala, TX",11840
2802,49001,"Beaver, UT",41667,"Beaver, UT",6761
2803,49003,"Box Elder, UT",44131,"Box Elder, UT",57007
2804,49005,"Cache, UT",44947,"Cache, UT",130004
2805,49007,"Carbon, UT",42459,"Carbon, UT",20760
2806,49009,"Daggett, UT",48761,"Daggett, UT",1026
2807,49011,"Davis, UT",51852,"Davis, UT",359232
2808,49013,"Duchesne, UT",40780,"Duchesne, UT",19894
2809,49015,"Emery, UT",38057,"Emery, UT",10147
2810,49017,"Garfield, UT",44411,"Garfield, UT",5050
2811,49019,"Grand, UT",60928,"Grand, UT",9796
2812,49021,"Iron, UT",36412,"Iron, UT",56814
2813,49023,"Juab, UT",42531,"Juab, UT",12122
2814,49025,"Kane, UT",45074,"Kane, UT",7914
2815,49027,"Millard, UT",41843,"Millard, UT",13327
2816,49029,"Morgan, UT",58631,"Morgan, UT",12462
2817,49031,"Piute, UT",48595,"Piute, UT",1473
2818,49033,"Rich, UT",42762,"Rich, UT",2452
2819,49035,"Salt Lake, UT",59077,"Salt Lake, UT",1165517
2820,49037,"San Juan, UT",30198,"San Juan, UT",15278
2821,49039,"Sanpete, UT",32927,"Sanpete, UT",31393
2822,49041,"Sevier, UT",39383,"Sevier, UT",21780
2823,49043,"Summit, UT",156537,"Summit, UT",42499
2824,49045,"Tooele, UT",41301,"Tooele, UT",74512
2825,49047,"Uintah, UT",32945,"Uintah, UT",35970
2826,49049,"Utah, UT",46465,"Utah, UT",651059
2827,49051,"Wasatch, UT",61653,"Wasatch, UT",35300
2828,49053,"Washington, UT",43782,"Washington, UT",184913
2829,49055,"Wayne, UT",46145,"Wayne, UT",2759
2830,49057,"Weber, UT",46675,"Weber, UT",262658
2831,50001,"Addison, VT",55981,"Addison, VT",36851
2832,50003,"Bennington, VT",59131,"Bennington, VT",35338
2833,50005,"Caledonia, VT",48094,"Caledonia, VT",29705
2834,50007,"Chittenden, VT",64605,"Chittenden, VT",164306
2835,50009,"Essex, VT",44173,"Essex, VT",6123
2836,50011,"Franklin, VT",52181,"Franklin, VT",49685
2837,50013,"Grand Isle, VT",64231,"Grand Isle, VT",7169
2838,50015,"Lamoille, VT",59635,"Lamoille, VT",25341
2839,50017,"Orange, VT",53146,"Orange, VT",28837
2840,50019,"Orleans, VT",49998,"Orleans, VT",26897
2841,50021,"Rutland, VT",57283,"Rutland, VT",57764
2842,50023,"Washington, VT",64997,"Washington, VT",58328
2843,50025,"Windham, VT",56610,"Windham, VT",42015
2844,50027,"Windsor, VT",63786,"Windsor, VT",54988
2845,51001,"Accomack, VA",53762,"Accomack, VA",32238
2846,51007,"Amelia, VA",46780,"Amelia, VA",13014
2847,51009,"Amherst, VA",40293,"Amherst, VA",31667
2848,51011,"Appomattox, VA",41750,"Appomattox, VA",16043
2849,51013,"Arlington, VA",100823,"Arlington, VA",240119
2850,51017,"Bath, VA",70050,"Bath, VA",4119
2851,51019,"Bedford, VA*",49457,"Bedford, VA*",79811
2852,51021,"Bland, VA",39609,"Bland, VA",6239
2853,51023,"Botetourt, VA",53767,"Botetourt, VA",33633
2854,51025,"Brunswick, VA",36499,"Brunswick, VA",16037
2855,51027,"Buchanan, VA",38969,"Buchanan, VA",20613
2856,51029,"Buckingham, VA",33425,"Buckingham, VA",17168
2857,51033,"Caroline, VA",46682,"Caroline, VA",30860
2858,51036,"Charles City, VA",51498,"Charles City, VA",6821
2859,51037,"Charlotte, VA",38547,"Charlotte, VA",11820
2860,51041,"Chesterfield, VA",58069,"Chesterfield, VA",358245
2861,51043,"Clarke, VA",69117,"Clarke, VA",14622
2862,51045,"Craig, VA",41988,"Craig, VA",5077
2863,51047,"Culpeper, VA",50509,"Culpeper, VA",53569
2864,51049,"Cumberland, VA",41225,"Cumberland, VA",9933
2865,51051,"Dickenson, VA",37046,"Dickenson, VA",14078
2866,51057,"Essex, VA",46657,"Essex, VA",10943
2867,51061,"Fauquier, VA",74801,"Fauquier, VA",71361
2868,51063,"Floyd, VA",42304,"Floyd, VA",15777
2869,51065,"Fluvanna, VA",48440,"Fluvanna, VA",27422
2870,51067,"Franklin, VA",44821,"Franklin, VA",56167
2871,51071,"Giles, VA",43561,"Giles, VA",16663
2872,51073,"Gloucester, VA",53341,"Gloucester, VA",37459
2873,51075,"Goochland, VA",105619,"Goochland, VA",24431
2874,51077,"Grayson, VA",35093,"Grayson, VA",15493
2875,51079,"Greene, VA",48573,"Greene, VA",20131
2876,51083,"Halifax, VA",40542,"Halifax, VA",33633
2877,51085,"Hanover, VA",64704,"Hanover, VA",108262
2878,51087,"Henrico, VA",69872,"Henrico, VA",333766
2879,51091,"Highland, VA",46315,"Highland, VA",2200
2880,51093,"Isle of Wight, VA",59285,"Isle of Wight, VA",37725
2881,51097,"King and Queen, VA",48888,"King and Queen, VA",6942
2882,51099,"King George, VA",57377,"King George, VA",27381
2883,51101,"King William, VA",50951,"King William, VA",17641
2884,51103,"Lancaster, VA",63885,"Lancaster, VA",10618
2885,51105,"Lee, VA",33056,"Lee, VA",23238
2886,51107,"Loudoun, VA",84374,"Loudoun, VA",422784
2887,51109,"Louisa, VA",46040,"Louisa, VA",38132
2888,51111,"Lunenburg, VA",35793,"Lunenburg, VA",12267
2889,51113,"Madison, VA",51608,"Madison, VA",13312
2890,51115,"Mathews, VA",59026,"Mathews, VA",8766
2891,51117,"Mecklenburg, VA",40693,"Mecklenburg, VA",30679
2892,51119,"Middlesex, VA",55466,"Middlesex, VA",10569
2893,51125,"Nelson, VA",55869,"Nelson, VA",14755
2894,51127,"New Kent, VA",77957,"New Kent, VA",23648
2895,51131,"Northampton, VA",62614,"Northampton, VA",11673
2896,51133,"Northumberland, VA",57093,"Northumberland, VA",12069
2897,51135,"Nottoway, VA",38594,"Nottoway, VA",15160
2898,51137,"Orange, VA",53217,"Orange, VA",37695
2899,51139,"Page, VA",42307,"Page, VA",23933
2900,51141,"Patrick, VA",36426,"Patrick, VA",17493
2901,51145,"Powhatan, VA",61547,"Powhatan, VA",30148
2902,51147,"Prince Edward, VA",33868,"Prince Edward, VA",23006
2903,51155,"Pulaski, VA",43583,"Pulaski, VA",33935
2904,51157,"Rappahannock, VA",70807,"Rappahannock, VA",7260
2905,51159,"Richmond, VA",40791,"Richmond, VA",9071
2906,51167,"Russell, VA",36423,"Russell, VA",26647
2907,51169,"Scott, VA",35882,"Scott, VA",21629
2908,51171,"Shenandoah, VA",49948,"Shenandoah, VA",43905
2909,51173,"Smyth, VA",40220,"Smyth, VA",30090
2910,51179,"Stafford, VA",58635,"Stafford, VA",156748
2911,51181,"Surry, VA",47927,"Surry, VA",6385
2912,51183,"Sussex, VA",35062,"Sussex, VA",10925
2913,51185,"Tazewell, VA",39795,"Tazewell, VA",40529
2914,51187,"Warren, VA",50504,"Warren, VA",40475
2915,51193,"Westmoreland, VA",48577,"Westmoreland, VA",18149
2916,51197,"Wythe, VA",39116,"Wythe, VA",28620
2917,51510,"Alexandria (Independent City), VA",93835,"Alexandria (Independent City), VA",158726
2918,51550,"Chesapeake (Independent City), VA",53622,"Chesapeake (Independent City), VA",247011
2919,51650,"Hampton (Independent City), VA",46165,"Hampton (Independent City), VA",135464
2920,51700,"Newport News (Independent City), VA",45781,"Newport News (Independent City), VA",179062
2921,51710,"Norfolk (Independent City), VA",42996,"Norfolk (Independent City), VA",242803
2922,51740,"Portsmouth (Independent City), VA",44871,"Portsmouth (Independent City), VA",95094
2923,51760,"Richmond (Independent City), VA",59148,"Richmond (Independent City), VA",232226
2924,51770,"Roanoke (Independent City), VA",46727,"Roanoke (Independent City), VA",99058
2925,51800,"Suffolk (Independent City), VA",55561,"Suffolk (Independent City), VA",93913
2926,51810,"Virginia Beach (Independent City), VA",60796,"Virginia Beach (Independent City), VA",451231
2927,51901,"Albemarle + Charlottesville, VA*",77606,"Albemarle + Charlottesville, VA*",157602
2928,51903,"Alleghany + Covington, VA*",43230,"Alleghany + Covington, VA*",20340
2929,51907,"Augusta, Staunton + Waynesboro, VA*",47794,"Augusta, Staunton + Waynesboro, VA*",124475
2930,51911,"Campbell + Lynchburg, VA*",41030,"Campbell + Lynchburg, VA*",136865
2931,51913,"Carroll + Galax, VA*",38908,"Carroll + Galax, VA*",36370
2932,51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",44938,"Dinwiddie, Colonial Heights + Petersburg, VA*",76339
2933,51919,"Fairfax, Fairfax City + Falls Church, VA*",88971,"Fairfax, Fairfax City + Falls Church, VA*",1188907
2934,51921,"Frederick + Winchester, VA*",54832,"Frederick + Winchester, VA*",118819
2935,51923,"Greensville + Emporia, VA*",36450,"Greensville + Emporia, VA*",16537
2936,51929,"Henry + Martinsville, VA*",43380,"Henry + Martinsville, VA*",62664
2937,51931,"James City + Williamsburg, VA*",68279,"James City + Williamsburg, VA*",92871
2938,51933,"Montgomery + Radford, VA*",39442,"Montgomery + Radford, VA*",116646
2939,51939,"Pittsylvania + Danville, VA*",42121,"Pittsylvania + Danville, VA*",99719
2940,51941,"Prince George + Hopewell, VA*",41732,"Prince George + Hopewell, VA*",61061
2941,51942,"Prince William, Manassas + Manassas Park, VA*",59812,"Prince William, Manassas + Manassas Park, VA*",534406
2942,51944,"Roanoke + Salem, VA*",54977,"Roanoke + Salem, VA*",119849
2943,51945,"Rockbridge, Buena Vista + Lexington, VA*",43534,"Rockbridge, Buena Vista + Lexington, VA*",36438
2944,51947,"Rockingham + Harrisonburg, VA*",43232,"Rockingham + Harrisonburg, VA*",135550
2945,51949,"Southampton + Franklin, VA*",46909,"Southampton + Franklin, VA*",25469
2946,51951,"Spotsylvania + Fredericksburg, VA*",55077,"Spotsylvania + Fredericksburg, VA*",167941
2947,51953,"Washington + Bristol, VA*",42796,"Washington + Bristol, VA*",71024
2948,51955,"Wise + Norton, VA*",35929,"Wise + Norton, VA*",41191
2949,51958,"York + Poquoson, VA*",62645,"York + Poquoson, VA*",81456
2950,53001,"Adams, WA",49618,"Adams, WA",20027
2951,53003,"Asotin, WA",49273,"Asotin, WA",22820
2952,53005,"Benton, WA",51757,"Benton, WA",206426
2953,53007,"Chelan, WA",60518,"Chelan, WA",77574
2954,53009,"Clallam, WA",49718,"Clallam, WA",78067
2955,53011,"Clark, WA",57863,"Clark, WA",496865
2956,53013,"Columbia, WA",57249,"Columbia, WA",4048
2957,53015,"Cowlitz, WA",48232,"Cowlitz, WA",111371
2958,53017,"Douglas, WA",45305,"Douglas, WA",43560
2959,53019,"Ferry, WA",39899,"Ferry, WA",7759
2960,53021,"Franklin, WA",43271,"Franklin, WA",97075
2961,53023,"Garfield, WA",57967,"Garfield, WA",2290
2962,53025,"Grant, WA",48468,"Grant, WA",99377
2963,53027,"Grays Harbor, WA",43710,"Grays Harbor, WA",75950
2964,53029,"Island, WA",59200,"Island, WA",86014
2965,53031,"Jefferson, WA",56585,"Jefferson, WA",32700
2966,53033,"King, WA",96647,"King, WA",2274315
2967,53035,"Kitsap, WA",60704,"Kitsap, WA",272787
2968,53037,"Kittitas, WA",45267,"Kittitas, WA",49204
2969,53039,"Klickitat, WA",51973,"Klickitat, WA",22697
2970,53041,"Lewis, WA",47752,"Lewis, WA",82109
2971,53043,"Lincoln, WA",50851,"Lincoln, WA",11090
2972,53045,"Mason, WA",45901,"Mason, WA",68224
2973,53047,"Okanogan, WA",47535,"Okanogan, WA",42620
2974,53049,"Pacific, WA",43749,"Pacific, WA",22984
2975,53051,"Pend Oreille, WA",46571,"Pend Oreille, WA",14144
2976,53053,"Pierce, WA",56532,"Pierce, WA",913890
2977,53055,"San Juan, WA",81858,"San Juan, WA",17492
2978,53057,"Skagit, WA",57315,"Skagit, WA",130789
2979,53059,"Skamania, WA",49519,"Skamania, WA",12107
2980,53061,"Snohomish, WA",62267,"Snohomish, WA",830393
2981,53063,"Spokane, WA",50038,"Spokane, WA",528225
2982,53065,"Stevens, WA",42740,"Stevens, WA",46360
2983,53067,"Thurston, WA",56007,"Thurston, WA",294074
2984,53069,"Wahkiakum, WA",47027,"Wahkiakum, WA",4498
2985,53071,"Walla Walla, WA",51767,"Walla Walla, WA",61292
2986,53073,"Whatcom, WA",52787,"Whatcom, WA",231016
2987,53075,"Whitman, WA",44628,"Whitman, WA",49500
2988,53077,"Yakima, WA",49099,"Yakima, WA",251879
2989,54001,"Barbour, WV",35878,"Barbour, WV",16444
2990,54003,"Berkeley, WV",45610,"Berkeley, WV",122125
2991,54005,"Boone, WV",39493,"Boone, WV",21055
2992,54007,"Braxton, WV",34972,"Braxton, WV",13702
2993,54009,"Brooke, WV",49579,"Brooke, WV",21674
2994,54011,"Cabell, WV",46805,"Cabell, WV",91589
2995,54013,"Calhoun, WV",34734,"Calhoun, WV",6945
2996,54015,"Clay, WV",35702,"Clay, WV",8341
2997,54017,"Doddridge, WV",32085,"Doddridge, WV",8368
2998,54019,"Fayette, WV",38680,"Fayette, WV",42062
2999,54021,"Gilmer, WV",31020,"Gilmer, WV",7811
3000,54023,"Grant, WV",40571,"Grant, WV",11510
3001,54025,"Greenbrier, WV",40759,"Greenbrier, WV",34319
3002,54027,"Hampshire, WV",39802,"Hampshire, WV",23190
3003,54029,"Hancock, WV",47007,"Hancock, WV",28571
3004,54031,"Hardy, WV",38269,"Hardy, WV",13633
3005,54033,"Harrison, WV",52124,"Harrison, WV",66870
3006,54035,"Jackson, WV",41622,"Jackson, WV",28453
3007,54037,"Jefferson, WV",54836,"Jefferson, WV",57486
3008,54039,"Kanawha, WV",52969,"Kanawha, WV",176253
3009,54041,"Lewis, WV",43634,"Lewis, WV",15805
3010,54043,"Lincoln, WV",35309,"Lincoln, WV",20043
3011,54045,"Logan, WV",41110,"Logan, WV",31688
3012,54047,"McDowell, WV",34918,"McDowell, WV",16916
3013,54049,"Marion, WV",45684,"Marion, WV",55962
3014,54051,"Marshall, WV",44092,"Marshall, WV",30103
3015,54053,"Mason, WV",37641,"Mason, WV",26335
3016,54055,"Mercer, WV",41372,"Mercer, WV",58258
3017,54057,"Mineral, WV",45193,"Mineral, WV",26722
3018,54059,"Mingo, WV",35115,"Mingo, WV",22951
3019,54061,"Monongalia, WV",48802,"Monongalia, WV",106819
3020,54063,"Monroe, WV",35005,"Monroe, WV",13229
3021,54065,"Morgan, WV",39311,"Morgan, WV",17873
3022,54067,"Nicholas, WV",37492,"Nicholas, WV",24340
3023,54069,"Ohio, WV",61452,"Ohio, WV",41182
3024,54071,"Pendleton, WV",40054,"Pendleton, WV",6932
3025,54073,"Pleasants, WV",46074,"Pleasants, WV",7438
3026,54075,"Pocahontas, WV",43810,"Pocahontas, WV",8190
3027,54077,"Preston, WV",40563,"Preston, WV",33380
3028,54079,"Putnam, WV",50363,"Putnam, WV",56428
3029,54081,"Raleigh, WV",45356,"Raleigh, WV",72920
3030,54083,"Randolph, WV",41194,"Randolph, WV",28387
3031,54085,"Ritchie, WV",42068,"Ritchie, WV",9499
3032,54087,"Roane, WV",40224,"Roane, WV",13482
3033,54089,"Summers, WV",37181,"Summers, WV",12444
3034,54091,"Taylor, WV",43460,"Taylor, WV",16699
3035,54093,"Tucker, WV",47175,"Tucker, WV",6816
3036,54095,"Tyler, WV",41195,"Tyler, WV",8533
3037,54097,"Upshur, WV",37337,"Upshur, WV",24230
3038,54099,"Wayne, WV",37566,"Wayne, WV",39054
3039,54101,"Webster, WV",33320,"Webster, WV",8058
3040,54103,"Wetzel, WV",38428,"Wetzel, WV",14904
3041,54105,"Wirt, WV",35205,"Wirt, WV",5705
3042,54107,"Wood, WV",48566,"Wood, WV",82938
3043,54109,"Wyoming, WV",33534,"Wyoming, WV",20123
3044,55001,"Adams, WI",44159,"Adams, WI",20498
3045,55003,"Ashland, WI",44520,"Ashland, WI",15415
3046,55005,"Barron, WI",53179,"Barron, WI",45090
3047,55007,"Bayfield, WI",53369,"Bayfield, WI",15242
3048,55009,"Brown, WI",56093,"Brown, WI",264610
3049,55011,"Buffalo, WI",50518,"Buffalo, WI",13033
3050,55013,"Burnett, WI",48574,"Burnett, WI",15557
3051,55015,"Calumet, WI",55460,"Calumet, WI",50209
3052,55017,"Chippewa, WI",50639,"Chippewa, WI",64737
3053,55019,"Clark, WI",46154,"Clark, WI",34720
3054,55021,"Columbia, WI",56134,"Columbia, WI",57668
3055,55023,"Crawford, WI",46113,"Crawford, WI",16021
3056,55025,"Dane, WI",66094,"Dane, WI",552536
3057,55027,"Dodge, WI",48547,"Dodge, WI",87336
3058,55029,"Door, WI",66516,"Door, WI",27889
3059,55031,"Douglas, WI",45962,"Douglas, WI",43702
3060,55033,"Dunn, WI",44626,"Dunn, WI",45452
3061,55035,"Eau Claire, WI",52141,"Eau Claire, WI",105260
3062,55037,"Florence, WI",56604,"Florence, WI",4298
3063,55039,"Fond du Lac, WI",52813,"Fond du Lac, WI",102902
3064,55041,"Forest, WI",44657,"Forest, WI",8960
3065,55043,"Grant, WI",49410,"Grant, WI",51021
3066,55045,"Green, WI",56620,"Green, WI",36603
3067,55047,"Green Lake, WI",47898,"Green Lake, WI",18908
3068,55049,"Iowa, WI",53603,"Iowa, WI",23640
3069,55051,"Iron, WI",53164,"Iron, WI",5698
3070,55053,"Jackson, WI",49528,"Jackson, WI",20630
3071,55055,"Jefferson, WI",49591,"Jefferson, WI",85038
3072,55057,"Juneau, WI",42620,"Juneau, WI",26908
3073,55059,"Kenosha, WI",51229,"Kenosha, WI",169671
3074,55061,"Kewaunee, WI",52638,"Kewaunee, WI",20386
3075,55063,"La Crosse, WI",54532,"La Crosse, WI",118502
3076,55065,"Lafayette, WI",48891,"Lafayette, WI",16646
3077,55067,"Langlade, WI",48036,"Langlade, WI",19119
3078,55069,"Lincoln, WI",50216,"Lincoln, WI",27566
3079,55071,"Manitowoc, WI",50829,"Manitowoc, WI",78757
3080,55073,"Marathon, WI",55136,"Marathon, WI",135593
3081,55075,"Marinette, WI",49557,"Marinette, WI",40262
3082,55077,"Marquette, WI",45391,"Marquette, WI",15585
3083,55078,"Menominee, WI*",35082,"Menominee, WI*",4546
3084,55079,"Milwaukee, WI",51002,"Milwaukee, WI",945016
3085,55081,"Monroe, WI",45741,"Monroe, WI",46582
3086,55083,"Oconto, WI",50060,"Oconto, WI",38383
3087,55085,"Oneida, WI",54861,"Oneida, WI",35751
3088,55087,"Outagamie, WI",54862,"Outagamie, WI",188766
3089,55089,"Ozaukee, WI",87395,"Ozaukee, WI",90043
3090,55091,"Pepin, WI",54316,"Pepin, WI",7271
3091,55093,"Pierce, WI",48775,"Pierce, WI",42700
3092,55095,"Polk, WI",50730,"Polk, WI",43794
3093,55097,"Portage, WI",49815,"Portage, WI",71032
3094,55099,"Price, WI",49837,"Price, WI",13245
3095,55101,"Racine, WI",53094,"Racine, WI",195802
3096,55103,"Richland, WI",48516,"Richland, WI",17258
3097,55105,"Rock, WI",48836,"Rock, WI",163084
3098,55107,"Rusk, WI",48292,"Rusk, WI",14022
3099,55109,"St. Croix, WI",59602,"St. Croix, WI",91838
3100,55111,"Sauk, WI",55166,"Sauk, WI",64449
3101,55113,"Sawyer, WI",50276,"Sawyer, WI",16700
3102,55115,"Shawano, WI*",47067,"Shawano, WI*",40786
3103,55117,"Sheboygan, WI",55616,"Sheboygan, WI",115240
3104,55119,"Taylor, WI",46070,"Taylor, WI",20318
3105,55121,"Trempealeau, WI",48324,"Trempealeau, WI",29681
3106,55123,"Vernon, WI",44976,"Vernon, WI",30861
3107,55125,"Vilas, WI",55140,"Vilas, WI",22356
3108,55127,"Walworth, WI",53546,"Walworth, WI",103953
3109,55129,"Washburn, WI",52457,"Washburn, WI",15712
3110,55131,"Washington, WI",62506,"Washington, WI",136445
3111,55133,"Waukesha, WI",75958,"Waukesha, WI",406172
3112,55135,"Waupaca, WI",49711,"Waupaca, WI",50664
3113,55137,"Waushara, WI",44594,"Waushara, WI",24326
3114,55139,"Winnebago, WI",50840,"Winnebago, WI",171631
3115,55141,"Wood, WI",50929,"Wood, WI",72560
3116,55901,"Shawano (includes Menominee), WI*",(NA),"Shawano (includes Menominee), WI*",(NA)
3117,56001,"Albany, WY",43148,"Albany, WY",38950
3118,56003,"Big Horn, WY",43939,"Big Horn, WY",11575
3119,56005,"Campbell, WY",53932,"Campbell, WY",46676
3120,56007,"Carbon, WY",59028,"Carbon, WY",14711
3121,56009,"Converse, WY",64373,"Converse, WY",13804
3122,56011,"Crook, WY",47752,"Crook, WY",7593
3123,56013,"Fremont, WY",48350,"Fremont, WY",39317
3124,56015,"Goshen, WY",44562,"Goshen, WY",13235
3125,56017,"Hot Springs, WY",67005,"Hot Springs, WY",4425
3126,56019,"Johnson, WY",56748,"Johnson, WY",8588
3127,56021,"Laramie, WY",55094,"Laramie, WY",100595
3128,56023,"Lincoln, WY",48449,"Lincoln, WY",20253
3129,56025,"Natrona, WY",68447,"Natrona, WY",80815
3130,56027,"Niobrara, WY",55291,"Niobrara, WY",2275
3131,56029,"Park, WY",59827,"Park, WY",29331
3132,56031,"Platte, WY",52359,"Platte, WY",8578
3133,56033,"Sheridan, WY",61543,"Sheridan, WY",30863
3134,56035,"Sublette, WY",54496,"Sublette, WY",9856
3135,56037,"Sweetwater, WY",54000,"Sweetwater, WY",42673
3136,56039,"Teton, WY",220645,"Teton, WY",23497
3137,56041,"Uinta, WY",42854,"Uinta, WY",20215
3138,56043,"Washakie, WY",54361,"Washakie, WY",7760
3139,56045,"Weston, WY",47599,"Weston, WY",6743
